customer_id,order_month,cohort_month
3252,2021-01-01,2021-01-01
2113,2021-12-01,2020-02-01
4583,2022-06-01,2022-06-01
1990,2022-01-01,2022-01-01
8916,2022-05-01,2022-05-01
1108,2023-03-01,2022-08-01
1194,2020-01-01,2020-01-01
5501,2020-07-01,2020-07-01
1280,2024-03-01,2024-01-01
8054,2024-07-01,2024-02-01
2753,2024-06-01,2020-10-01
3439,2024-07-01,2020-01-01
9625,2020-06-01,2020-06-01
5379,2021-04-01,2020-08-01
7112,2022-12-01,2022-12-01
4984,2020-09-01,2020-09-01
5914,2025-03-01,2023-09-01
1519,2020-04-01,2020-04-01
7179,2023-07-01,2020-07-01
1154,2022-10-01,2022-10-01
9189,2022-01-01,2020-10-01
6427,2024-01-01,2021-08-01
9653,2022-12-01,2022-12-01
4463,2023-10-01,2020-01-01
8790,2023-08-01,2022-09-01
5593,2020-05-01,2020-05-01
1539,2022-12-01,2022-12-01
1256,2021-09-01,2021-09-01
3362,2020-02-01,2020-02-01
7525,2021-12-01,2021-12-01
3661,2020-08-01,2020-08-01
7375,2023-04-01,2023-02-01
6435,2020-01-01,2020-01-01
3292,2021-09-01,2020-08-01
2284,2022-02-01,2022-02-01
1879,2020-07-01,2020-07-01
2245,2023-01-01,2020-06-01
7499,2021-11-01,2021-11-01
1485,2024-08-01,2024-08-01
9038,2020-02-01,2020-02-01
7150,2020-05-01,2020-05-01
7227,2022-06-01,2022-06-01
5839,2024-09-01,2024-09-01
2204,2021-02-01,2020-10-01
7225,2020-10-01,2020-10-01
3527,2023-07-01,2022-08-01
6909,2021-09-01,2021-09-01
6050,2020-02-01,2020-02-01
2674,2021-12-01,2021-12-01
8061,2024-10-01,2024-10-01
9395,2022-07-01,2022-07-01
2468,2024-11-01,2020-06-01
6315,2021-12-01,2021-12-01
5781,2021-10-01,2020-01-01
4977,2021-10-01,2021-04-01
7237,2020-12-01,2020-12-01
5933,2020-07-01,2020-07-01
2036,2023-04-01,2021-12-01
7899,2025-03-01,2021-02-01
6916,2021-07-01,2021-07-01
9123,2024-05-01,2020-10-01
8501,2025-04-01,2023-11-01
1110,2024-08-01,2022-06-01
7224,2021-06-01,2021-06-01
8212,2020-05-01,2020-05-01
3230,2023-03-01,2023-03-01
4290,2024-03-01,2024-03-01
7524,2022-01-01,2020-05-01
9044,2024-05-01,2024-05-01
6339,2020-04-01,2020-04-01
6980,2022-01-01,2022-01-01
4273,2022-12-01,2022-12-01
3947,2020-04-01,2020-04-01
1440,2020-06-01,2020-06-01
4434,2022-05-01,2022-05-01
2133,2024-01-01,2020-03-01
9180,2020-10-01,2020-10-01
4965,2022-05-01,2022-05-01
7932,2021-01-01,2020-02-01
8357,2021-02-01,2021-02-01
7566,2023-03-01,2021-03-01
7853,2023-11-01,2023-11-01
9796,2021-01-01,2021-01-01
2791,2021-04-01,2021-04-01
6816,2023-01-01,2023-01-01
1725,2025-04-01,2024-01-01
7547,2022-12-01,2020-04-01
8052,2021-05-01,2020-05-01
5239,2024-05-01,2024-05-01
9499,2022-10-01,2021-03-01
4621,2023-10-01,2020-01-01
8586,2022-11-01,2020-09-01
9199,2023-07-01,2020-10-01
8909,2024-08-01,2023-04-01
2406,2023-11-01,2022-03-01
3321,2023-08-01,2023-08-01
8460,2020-04-01,2020-04-01
8912,2024-04-01,2022-06-01
8178,2022-05-01,2022-05-01
6225,2021-12-01,2020-01-01
2885,2023-01-01,2023-01-01
2791,2023-09-01,2021-04-01
4996,2024-07-01,2024-07-01
3623,2022-07-01,2022-07-01
8570,2024-01-01,2021-08-01
4022,2022-10-01,2020-12-01
8080,2022-02-01,2020-01-01
4232,2023-05-01,2020-03-01
7370,2022-03-01,2020-12-01
4371,2020-08-01,2020-08-01
2025,2021-10-01,2021-10-01
4063,2024-05-01,2021-12-01
8496,2021-06-01,2021-06-01
9019,2021-06-01,2020-02-01
6134,2023-01-01,2020-06-01
7431,2024-07-01,2023-02-01
6766,2021-10-01,2021-10-01
3826,2023-10-01,2022-10-01
5873,2022-01-01,2020-04-01
2388,2022-10-01,2022-10-01
2931,2021-07-01,2020-08-01
3999,2024-04-01,2020-03-01
9369,2024-03-01,2021-02-01
3258,2024-06-01,2021-02-01
4043,2022-02-01,2022-02-01
3838,2025-04-01,2021-12-01
5732,2024-02-01,2024-02-01
8389,2022-06-01,2022-06-01
1157,2022-12-01,2021-06-01
7290,2022-05-01,2021-07-01
9109,2025-04-01,2020-01-01
7809,2023-01-01,2021-03-01
9006,2024-11-01,2024-11-01
1505,2022-04-01,2022-04-01
5785,2022-03-01,2020-12-01
9808,2025-03-01,2020-08-01
9115,2022-01-01,2020-01-01
2871,2020-09-01,2020-07-01
7010,2025-04-01,2022-11-01
8231,2021-07-01,2020-12-01
2677,2023-10-01,2022-08-01
5055,2025-04-01,2021-08-01
8368,2023-06-01,2023-06-01
8193,2023-07-01,2023-07-01
4882,2022-03-01,2022-03-01
6744,2020-07-01,2020-07-01
8015,2022-06-01,2022-06-01
4385,2021-05-01,2021-05-01
6747,2025-02-01,2020-09-01
9827,2023-11-01,2020-02-01
5794,2022-03-01,2020-02-01
9428,2020-05-01,2020-05-01
2560,2021-06-01,2021-06-01
1971,2024-05-01,2021-01-01
3078,2023-12-01,2023-12-01
5090,2023-01-01,2023-01-01
5055,2023-11-01,2021-08-01
7434,2024-05-01,2024-05-01
5402,2021-08-01,2021-08-01
8405,2021-03-01,2020-11-01
7600,2021-08-01,2021-08-01
7046,2022-02-01,2020-07-01
6362,2023-10-01,2023-10-01
2526,2021-07-01,2021-03-01
6869,2020-12-01,2020-12-01
7516,2021-06-01,2021-06-01
4470,2021-09-01,2020-04-01
5646,2020-11-01,2020-11-01
3139,2022-07-01,2022-01-01
6631,2022-07-01,2022-07-01
1752,2022-10-01,2022-10-01
1266,2022-03-01,2022-03-01
8230,2024-09-01,2021-04-01
4314,2022-06-01,2022-06-01
5945,2025-04-01,2025-04-01
2529,2024-12-01,2021-05-01
2350,2022-12-01,2021-06-01
3711,2024-05-01,2024-05-01
6005,2022-07-01,2022-07-01
8032,2024-09-01,2020-04-01
2559,2021-01-01,2021-01-01
2276,2022-09-01,2022-09-01
9510,2024-07-01,2024-07-01
1132,2021-06-01,2020-04-01
7919,2022-05-01,2020-06-01
2160,2024-03-01,2021-06-01
2678,2024-03-01,2020-11-01
5902,2022-02-01,2022-02-01
3340,2021-12-01,2021-12-01
1138,2024-02-01,2020-07-01
8210,2024-04-01,2024-04-01
3480,2021-05-01,2021-05-01
8248,2021-04-01,2021-04-01
2646,2024-09-01,2022-03-01
7291,2022-01-01,2022-01-01
6152,2024-08-01,2024-08-01
5537,2024-06-01,2024-06-01
5668,2021-03-01,2020-08-01
1439,2021-01-01,2021-01-01
5942,2022-06-01,2022-01-01
9348,2022-10-01,2021-06-01
5842,2020-05-01,2020-05-01
9108,2024-01-01,2021-10-01
9185,2021-05-01,2021-05-01
9655,2020-07-01,2020-07-01
6916,2024-02-01,2021-07-01
7337,2021-07-01,2021-07-01
7895,2024-03-01,2024-03-01
3830,2021-02-01,2021-02-01
1273,2023-10-01,2021-09-01
5295,2022-11-01,2022-06-01
7520,2024-06-01,2020-11-01
9209,2022-06-01,2021-01-01
7590,2023-07-01,2021-10-01
9808,2020-08-01,2020-08-01
2369,2020-05-01,2020-05-01
4329,2024-02-01,2022-03-01
9788,2024-07-01,2020-06-01
2083,2021-06-01,2021-06-01
4909,2022-03-01,2020-07-01
8118,2023-03-01,2021-07-01
1901,2023-08-01,2023-08-01
3877,2022-06-01,2020-10-01
3248,2020-08-01,2020-08-01
9133,2024-09-01,2020-03-01
9474,2021-02-01,2021-02-01
5247,2023-05-01,2020-05-01
5403,2024-08-01,2024-08-01
1480,2023-02-01,2023-01-01
5456,2020-06-01,2020-06-01
2262,2020-10-01,2020-09-01
6900,2024-08-01,2021-05-01
3734,2024-04-01,2023-09-01
2685,2025-03-01,2025-03-01
2889,2024-11-01,2020-05-01
1042,2023-10-01,2022-11-01
5006,2025-04-01,2020-07-01
7274,2022-01-01,2020-04-01
1579,2023-02-01,2020-10-01
7870,2023-08-01,2023-08-01
7819,2021-12-01,2020-01-01
5444,2023-03-01,2022-05-01
7108,2021-10-01,2021-10-01
1862,2023-11-01,2020-03-01
1752,2023-09-01,2022-10-01
8620,2023-03-01,2023-03-01
6362,2024-03-01,2023-10-01
1130,2024-06-01,2021-06-01
5979,2021-03-01,2021-03-01
8600,2023-05-01,2023-05-01
4201,2025-02-01,2025-02-01
5016,2021-07-01,2021-07-01
1391,2022-11-01,2022-04-01
1157,2022-10-01,2021-06-01
7164,2025-03-01,2025-03-01
6038,2024-08-01,2022-05-01
4902,2023-02-01,2023-02-01
3332,2020-05-01,2020-05-01
1719,2022-06-01,2020-02-01
7767,2020-12-01,2020-02-01
8511,2025-01-01,2025-01-01
2565,2024-01-01,2022-10-01
7461,2023-11-01,2022-12-01
2020,2025-01-01,2020-04-01
4879,2023-04-01,2023-04-01
7438,2023-05-01,2021-02-01
6345,2024-11-01,2021-07-01
4827,2022-01-01,2022-01-01
3230,2024-03-01,2023-03-01
2785,2023-09-01,2023-09-01
8365,2021-06-01,2021-06-01
2978,2022-04-01,2022-04-01
8404,2024-08-01,2020-01-01
2964,2020-01-01,2020-01-01
5984,2021-12-01,2021-12-01
1660,2024-03-01,2022-09-01
3430,2020-01-01,2020-01-01
6828,2023-10-01,2020-11-01
5896,2023-01-01,2020-08-01
1509,2024-09-01,2021-08-01
5093,2022-04-01,2022-04-01
3290,2022-11-01,2022-11-01
4641,2023-09-01,2021-08-01
7098,2024-03-01,2022-02-01
2376,2021-02-01,2021-02-01
2228,2025-02-01,2023-05-01
4239,2024-06-01,2020-06-01
3110,2023-02-01,2020-10-01
3007,2023-12-01,2020-04-01
1829,2024-06-01,2021-08-01
8096,2020-10-01,2020-10-01
9128,2024-10-01,2023-01-01
7990,2023-07-01,2023-07-01
4066,2020-10-01,2020-10-01
3435,2022-11-01,2022-11-01
5026,2022-10-01,2020-06-01
7750,2024-01-01,2021-09-01
1999,2022-12-01,2022-04-01
3248,2023-09-01,2020-08-01
9614,2021-06-01,2020-03-01
1319,2023-04-01,2020-12-01
6883,2024-06-01,2020-05-01
6636,2025-03-01,2020-05-01
6269,2023-06-01,2020-09-01
1427,2024-08-01,2024-08-01
1480,2023-01-01,2023-01-01
1959,2021-10-01,2021-10-01
9674,2020-10-01,2020-10-01
4813,2024-11-01,2024-11-01
5060,2021-01-01,2021-01-01
9743,2023-11-01,2022-03-01
1916,2023-09-01,2021-12-01
7363,2020-08-01,2020-08-01
3885,2024-02-01,2020-11-01
6878,2022-11-01,2021-03-01
6761,2023-05-01,2023-05-01
3328,2023-10-01,2021-06-01
9064,2021-02-01,2020-06-01
9035,2021-05-01,2021-05-01
4811,2023-08-01,2021-12-01
9625,2021-04-01,2020-06-01
4300,2020-08-01,2020-08-01
3907,2023-03-01,2020-03-01
1975,2023-06-01,2021-04-01
3320,2021-09-01,2020-01-01
6978,2024-06-01,2021-10-01
7481,2023-10-01,2023-10-01
5944,2023-04-01,2023-04-01
8157,2022-10-01,2022-10-01
6198,2023-01-01,2020-03-01
6846,2022-06-01,2022-06-01
3872,2022-12-01,2022-12-01
5825,2023-03-01,2021-07-01
1029,2020-11-01,2020-11-01
7415,2021-09-01,2021-09-01
1530,2022-03-01,2022-03-01
4619,2024-07-01,2023-08-01
9129,2023-06-01,2023-06-01
2274,2022-01-01,2021-06-01
3750,2024-03-01,2024-03-01
6500,2025-03-01,2020-10-01
4435,2023-02-01,2021-09-01
6742,2022-10-01,2022-09-01
1020,2022-09-01,2021-01-01
7875,2024-09-01,2024-09-01
9078,2021-03-01,2021-03-01
9946,2022-05-01,2022-04-01
4695,2023-02-01,2020-05-01
1547,2025-04-01,2021-12-01
5278,2023-07-01,2020-02-01
6600,2025-02-01,2025-02-01
3636,2023-10-01,2023-10-01
2525,2021-06-01,2020-01-01
8909,2023-04-01,2023-04-01
3703,2020-02-01,2020-02-01
3573,2023-07-01,2021-09-01
4367,2020-05-01,2020-05-01
9849,2021-03-01,2020-09-01
5872,2024-09-01,2024-08-01
7437,2020-06-01,2020-06-01
3516,2022-06-01,2020-09-01
8005,2022-12-01,2021-09-01
8869,2024-02-01,2022-11-01
4390,2023-09-01,2023-09-01
2342,2025-01-01,2025-01-01
6052,2023-04-01,2022-12-01
9013,2023-12-01,2023-03-01
2493,2020-09-01,2020-09-01
4029,2024-03-01,2023-02-01
7052,2022-01-01,2022-01-01
5313,2020-10-01,2020-10-01
4706,2024-08-01,2020-02-01
2009,2020-03-01,2020-03-01
2584,2021-08-01,2021-08-01
9871,2024-03-01,2021-04-01
4727,2021-04-01,2021-04-01
9561,2025-01-01,2023-09-01
8779,2025-01-01,2022-11-01
8803,2022-01-01,2022-01-01
1568,2022-02-01,2022-02-01
3415,2021-02-01,2021-02-01
3832,2023-03-01,2023-03-01
4471,2025-04-01,2021-04-01
1699,2022-03-01,2021-12-01
8133,2021-06-01,2021-06-01
3422,2024-12-01,2021-03-01
6238,2023-06-01,2020-02-01
2425,2020-05-01,2020-05-01
6343,2021-01-01,2020-01-01
8506,2024-05-01,2024-05-01
9561,2023-09-01,2023-09-01
7790,2020-03-01,2020-02-01
2641,2023-10-01,2021-02-01
2654,2024-11-01,2020-11-01
6633,2021-11-01,2021-11-01
7275,2025-04-01,2024-01-01
8750,2024-05-01,2022-11-01
7602,2023-07-01,2022-09-01
7581,2020-05-01,2020-05-01
4892,2021-11-01,2021-11-01
5400,2021-04-01,2021-03-01
6535,2024-03-01,2020-06-01
6094,2023-04-01,2021-02-01
2609,2020-12-01,2020-12-01
3201,2024-04-01,2020-06-01
8259,2022-08-01,2022-08-01
5414,2021-09-01,2020-02-01
2462,2020-09-01,2020-09-01
7671,2022-06-01,2020-12-01
7126,2025-03-01,2020-07-01
3604,2025-01-01,2025-01-01
9303,2022-07-01,2022-07-01
1474,2025-02-01,2020-03-01
1944,2021-08-01,2021-08-01
1828,2022-01-01,2020-04-01
4262,2024-08-01,2020-05-01
9275,2021-03-01,2020-10-01
1500,2021-02-01,2020-06-01
8308,2020-06-01,2020-06-01
6730,2025-01-01,2025-01-01
2480,2020-02-01,2020-02-01
1813,2024-03-01,2024-03-01
4511,2021-12-01,2020-01-01
4688,2020-05-01,2020-05-01
7709,2020-04-01,2020-04-01
1145,2022-11-01,2021-01-01
3837,2024-11-01,2024-10-01
4666,2022-10-01,2022-10-01
5511,2024-08-01,2024-08-01
6713,2023-11-01,2023-11-01
8646,2021-04-01,2021-04-01
7506,2022-01-01,2020-01-01
9380,2022-11-01,2022-11-01
5631,2022-01-01,2020-12-01
8892,2024-11-01,2024-11-01
6327,2021-12-01,2021-12-01
5895,2022-04-01,2022-01-01
4937,2023-04-01,2023-04-01
7620,2024-02-01,2021-05-01
3292,2020-08-01,2020-08-01
9148,2024-06-01,2024-03-01
7857,2024-04-01,2022-02-01
1578,2022-08-01,2021-06-01
4111,2022-12-01,2022-12-01
4643,2023-05-01,2022-03-01
8794,2023-07-01,2022-01-01
6873,2024-09-01,2020-05-01
3967,2022-12-01,2022-12-01
3096,2023-03-01,2023-03-01
3999,2020-07-01,2020-03-01
2463,2022-06-01,2022-02-01
6031,2020-02-01,2020-02-01
7089,2020-09-01,2020-09-01
8598,2020-02-01,2020-02-01
1879,2023-08-01,2020-07-01
2166,2022-10-01,2022-10-01
9199,2020-11-01,2020-10-01
7253,2024-06-01,2024-06-01
1885,2023-04-01,2023-04-01
3250,2023-11-01,2023-11-01
7704,2024-01-01,2020-04-01
3346,2023-12-01,2023-12-01
3954,2024-10-01,2020-03-01
6449,2020-08-01,2020-04-01
6134,2021-03-01,2020-06-01
8406,2020-11-01,2020-09-01
3595,2022-08-01,2020-12-01
3120,2024-06-01,2021-04-01
8035,2022-06-01,2022-06-01
7280,2023-02-01,2020-02-01
4267,2023-08-01,2021-04-01
6279,2021-01-01,2020-09-01
4122,2022-09-01,2022-09-01
5076,2021-02-01,2020-01-01
6113,2024-10-01,2024-10-01
9246,2022-05-01,2021-01-01
2069,2023-11-01,2021-06-01
5764,2024-12-01,2021-06-01
9587,2023-01-01,2020-03-01
3192,2024-12-01,2024-12-01
6885,2023-08-01,2020-09-01
7609,2020-09-01,2020-09-01
3149,2023-10-01,2023-10-01
9267,2022-02-01,2021-05-01
1612,2024-07-01,2020-07-01
5190,2023-04-01,2020-03-01
1796,2021-07-01,2021-07-01
2771,2025-02-01,2021-01-01
1790,2023-05-01,2020-08-01
8279,2020-12-01,2020-09-01
5140,2021-05-01,2021-03-01
4366,2022-09-01,2021-07-01
1152,2025-01-01,2021-09-01
2654,2021-11-01,2020-11-01
3247,2021-12-01,2020-07-01
9381,2023-12-01,2021-04-01
5631,2020-12-01,2020-12-01
9154,2021-02-01,2020-09-01
5308,2023-11-01,2022-08-01
6864,2025-02-01,2022-05-01
3627,2022-08-01,2020-11-01
4402,2021-04-01,2021-04-01
6416,2021-06-01,2021-06-01
2458,2021-11-01,2020-05-01
9095,2021-11-01,2021-11-01
9383,2025-04-01,2025-04-01
2659,2023-12-01,2022-07-01
4787,2022-02-01,2022-02-01
5327,2020-08-01,2020-08-01
3862,2024-01-01,2021-12-01
6901,2024-02-01,2020-11-01
7979,2021-01-01,2021-01-01
1751,2020-03-01,2020-03-01
3793,2023-09-01,2023-09-01
5395,2021-06-01,2021-05-01
7105,2020-09-01,2020-09-01
2865,2020-09-01,2020-09-01
5453,2025-04-01,2021-12-01
8835,2020-08-01,2020-08-01
3732,2020-06-01,2020-02-01
1960,2023-11-01,2020-07-01
2699,2021-12-01,2021-12-01
8908,2020-11-01,2020-11-01
8178,2024-03-01,2022-05-01
6875,2024-09-01,2021-12-01
3140,2024-04-01,2022-04-01
2850,2022-04-01,2022-04-01
1753,2022-10-01,2021-11-01
6148,2023-11-01,2023-11-01
9598,2023-06-01,2020-04-01
4669,2025-04-01,2020-11-01
6542,2021-02-01,2020-04-01
2560,2022-03-01,2021-06-01
5072,2021-09-01,2021-04-01
7305,2022-12-01,2020-10-01
1894,2022-07-01,2020-11-01
9283,2022-05-01,2022-05-01
3709,2021-01-01,2021-01-01
6253,2023-07-01,2023-01-01
1824,2024-05-01,2020-02-01
7203,2023-09-01,2023-09-01
2291,2023-03-01,2022-03-01
8341,2021-07-01,2021-07-01
8324,2022-03-01,2021-12-01
1291,2024-02-01,2024-02-01
1587,2020-07-01,2020-07-01
2489,2023-12-01,2022-01-01
5990,2020-02-01,2020-02-01
4389,2024-02-01,2020-02-01
6584,2022-09-01,2021-09-01
4652,2021-02-01,2020-09-01
8751,2022-10-01,2022-10-01
8414,2020-04-01,2020-04-01
4633,2021-09-01,2020-11-01
5783,2021-05-01,2021-04-01
2741,2022-04-01,2022-04-01
9067,2025-01-01,2025-01-01
7704,2020-04-01,2020-04-01
4209,2021-01-01,2020-08-01
4532,2021-03-01,2021-03-01
6536,2024-08-01,2020-07-01
1761,2021-10-01,2020-09-01
3018,2022-04-01,2022-02-01
8493,2024-02-01,2020-01-01
3205,2022-11-01,2021-02-01
9689,2025-02-01,2020-07-01
8091,2023-08-01,2021-02-01
9328,2023-02-01,2020-11-01
3845,2020-04-01,2020-02-01
2696,2020-11-01,2020-02-01
6273,2025-03-01,2021-08-01
7859,2022-07-01,2022-07-01
5067,2021-09-01,2020-11-01
5819,2023-05-01,2021-09-01
3263,2023-12-01,2022-07-01
9393,2022-04-01,2021-08-01
9975,2025-02-01,2025-02-01
4560,2022-09-01,2022-09-01
5760,2022-01-01,2020-08-01
3173,2022-12-01,2022-12-01
3913,2022-03-01,2022-03-01
6281,2021-04-01,2021-04-01
8870,2022-08-01,2022-08-01
7839,2022-06-01,2022-06-01
5684,2020-09-01,2020-09-01
1209,2022-07-01,2020-02-01
7240,2024-07-01,2022-01-01
1927,2020-05-01,2020-05-01
5695,2021-12-01,2020-11-01
2016,2020-01-01,2020-01-01
4342,2024-09-01,2024-08-01
6876,2024-07-01,2020-06-01
4675,2022-05-01,2022-05-01
7371,2020-10-01,2020-10-01
5712,2021-07-01,2021-07-01
7251,2022-07-01,2020-06-01
6122,2023-04-01,2021-11-01
1212,2023-09-01,2022-06-01
8259,2023-08-01,2022-08-01
7025,2020-06-01,2020-06-01
4218,2022-06-01,2022-06-01
5819,2023-02-01,2021-09-01
2220,2020-05-01,2020-05-01
9418,2023-08-01,2023-08-01
8020,2024-01-01,2021-07-01
3131,2024-12-01,2021-09-01
1092,2022-10-01,2020-03-01
3536,2020-12-01,2020-12-01
1833,2022-04-01,2022-04-01
5934,2020-09-01,2020-01-01
6866,2020-12-01,2020-12-01
6207,2021-12-01,2021-12-01
9529,2021-08-01,2020-02-01
3611,2025-03-01,2025-03-01
7609,2025-04-01,2020-09-01
4495,2024-04-01,2020-01-01
6911,2025-02-01,2025-02-01
9691,2023-07-01,2020-10-01
1144,2021-08-01,2021-08-01
8301,2022-02-01,2022-02-01
4994,2024-08-01,2024-08-01
6258,2022-04-01,2021-01-01
7322,2024-12-01,2024-12-01
5633,2025-01-01,2025-01-01
7143,2022-05-01,2022-05-01
8300,2024-03-01,2024-03-01
4154,2020-05-01,2020-02-01
2572,2021-10-01,2021-10-01
9736,2024-07-01,2020-06-01
4453,2020-05-01,2020-05-01
7950,2021-06-01,2021-06-01
9810,2021-04-01,2020-06-01
8130,2023-03-01,2020-08-01
3519,2023-08-01,2021-04-01
6434,2021-07-01,2021-07-01
1889,2024-10-01,2020-03-01
2154,2020-06-01,2020-06-01
5237,2023-07-01,2021-03-01
7626,2023-09-01,2021-01-01
7381,2023-01-01,2020-08-01
1096,2021-08-01,2021-07-01
2036,2021-12-01,2021-12-01
1745,2021-04-01,2020-02-01
6860,2024-05-01,2024-05-01
5748,2024-12-01,2020-02-01
2417,2022-12-01,2021-10-01
7249,2021-09-01,2021-04-01
1504,2024-10-01,2021-10-01
4602,2024-04-01,2024-04-01
9941,2021-08-01,2020-04-01
3360,2021-09-01,2021-09-01
7113,2022-04-01,2020-01-01
3316,2022-06-01,2020-07-01
7456,2022-04-01,2022-04-01
5992,2021-04-01,2021-04-01
6633,2023-08-01,2021-11-01
9397,2025-02-01,2025-02-01
4617,2023-09-01,2022-01-01
4183,2020-12-01,2020-12-01
1891,2020-02-01,2020-02-01
8557,2023-05-01,2021-06-01
5762,2021-12-01,2021-12-01
2608,2025-01-01,2022-01-01
8982,2024-06-01,2020-03-01
3100,2024-02-01,2021-09-01
2639,2021-07-01,2021-07-01
4170,2020-05-01,2020-05-01
6379,2024-02-01,2022-07-01
3496,2023-09-01,2022-05-01
6182,2025-03-01,2025-03-01
1079,2021-01-01,2020-05-01
8145,2022-02-01,2022-02-01
3200,2021-11-01,2021-01-01
8863,2022-05-01,2022-05-01
6004,2021-05-01,2021-05-01
3879,2025-02-01,2022-01-01
5597,2022-11-01,2021-01-01
9824,2024-09-01,2020-03-01
2252,2024-01-01,2024-01-01
9309,2023-10-01,2020-12-01
7637,2022-06-01,2021-11-01
1600,2021-08-01,2021-08-01
9842,2022-03-01,2022-03-01
6993,2024-07-01,2020-10-01
5767,2024-09-01,2024-09-01
9362,2022-09-01,2022-09-01
9227,2025-03-01,2020-11-01
3717,2020-04-01,2020-04-01
8310,2025-02-01,2025-02-01
3395,2022-01-01,2021-11-01
6878,2021-03-01,2021-03-01
4796,2021-04-01,2021-04-01
4834,2023-12-01,2021-04-01
9485,2023-04-01,2023-04-01
7358,2021-08-01,2020-01-01
1760,2023-05-01,2022-09-01
6309,2024-04-01,2021-06-01
5480,2024-12-01,2020-03-01
9918,2021-02-01,2021-02-01
7201,2021-11-01,2021-11-01
2275,2022-01-01,2022-01-01
4651,2025-01-01,2021-09-01
6653,2024-03-01,2023-01-01
1108,2022-11-01,2022-08-01
8207,2022-06-01,2022-06-01
9430,2023-09-01,2023-09-01
3461,2021-09-01,2020-01-01
2938,2020-09-01,2020-09-01
6410,2023-05-01,2023-05-01
8844,2021-09-01,2021-09-01
3641,2020-09-01,2020-09-01
1367,2023-12-01,2023-12-01
3639,2020-01-01,2020-01-01
1642,2020-06-01,2020-06-01
1916,2022-08-01,2021-12-01
9464,2021-04-01,2021-04-01
1305,2024-08-01,2024-08-01
5644,2020-02-01,2020-02-01
8359,2022-10-01,2022-10-01
8891,2023-12-01,2020-04-01
3338,2022-01-01,2022-01-01
9369,2021-02-01,2021-02-01
6614,2025-01-01,2022-04-01
2127,2024-05-01,2020-10-01
3166,2021-06-01,2021-06-01
9564,2023-09-01,2020-09-01
7877,2025-04-01,2022-08-01
2577,2021-06-01,2021-06-01
1639,2023-12-01,2023-12-01
9246,2024-03-01,2021-01-01
8901,2020-02-01,2020-02-01
9835,2020-08-01,2020-08-01
8069,2021-06-01,2021-06-01
1711,2023-05-01,2022-05-01
4759,2023-04-01,2023-04-01
7246,2020-02-01,2020-01-01
2600,2022-07-01,2021-03-01
8817,2025-04-01,2023-09-01
5641,2024-07-01,2021-04-01
7695,2020-10-01,2020-07-01
1116,2021-08-01,2021-08-01
9515,2024-11-01,2024-11-01
4365,2024-10-01,2022-09-01
7698,2024-11-01,2023-04-01
7980,2025-02-01,2024-04-01
5281,2025-04-01,2025-04-01
6990,2022-01-01,2020-03-01
7511,2023-02-01,2022-02-01
8904,2021-11-01,2021-11-01
8925,2020-02-01,2020-02-01
6641,2021-05-01,2021-05-01
3262,2022-09-01,2021-02-01
2951,2022-10-01,2020-10-01
3650,2021-01-01,2021-01-01
7562,2023-05-01,2023-05-01
1852,2023-03-01,2020-11-01
1086,2024-08-01,2022-05-01
8727,2022-09-01,2022-09-01
2444,2020-07-01,2020-07-01
7075,2020-12-01,2020-09-01
7296,2023-03-01,2023-03-01
9536,2020-06-01,2020-06-01
1941,2023-04-01,2023-04-01
9099,2021-02-01,2020-11-01
9489,2022-11-01,2022-11-01
9364,2021-03-01,2021-03-01
3776,2023-03-01,2023-03-01
4919,2022-11-01,2022-11-01
2422,2023-12-01,2023-05-01
6785,2020-12-01,2020-12-01
4281,2020-06-01,2020-06-01
2124,2023-10-01,2023-10-01
5661,2021-03-01,2020-02-01
6703,2021-07-01,2021-07-01
4707,2023-10-01,2020-11-01
8450,2021-04-01,2020-01-01
1076,2023-02-01,2020-06-01
9294,2021-01-01,2020-08-01
9243,2023-07-01,2020-01-01
9409,2020-07-01,2020-07-01
5098,2022-08-01,2021-03-01
8923,2022-07-01,2022-07-01
8517,2025-02-01,2022-04-01
1448,2023-09-01,2023-09-01
2106,2021-07-01,2021-07-01
4767,2021-01-01,2021-01-01
6785,2023-09-01,2020-12-01
5314,2020-02-01,2020-02-01
7536,2022-10-01,2022-10-01
2245,2022-01-01,2020-06-01
8807,2024-01-01,2020-02-01
5408,2024-10-01,2022-06-01
4115,2022-02-01,2022-02-01
4847,2021-02-01,2020-05-01
4387,2020-03-01,2020-03-01
6833,2020-07-01,2020-07-01
2964,2024-12-01,2020-01-01
9071,2021-10-01,2021-10-01
1692,2021-09-01,2020-06-01
6167,2021-10-01,2021-02-01
5501,2024-01-01,2020-07-01
5591,2020-01-01,2020-01-01
3101,2024-11-01,2024-11-01
8836,2020-09-01,2020-03-01
9232,2021-07-01,2021-07-01
3863,2022-07-01,2022-07-01
9490,2023-10-01,2023-10-01
1137,2021-12-01,2021-12-01
7216,2023-10-01,2023-10-01
6924,2023-10-01,2023-10-01
4066,2023-01-01,2020-10-01
5413,2022-02-01,2020-02-01
6621,2020-06-01,2020-06-01
7945,2023-11-01,2023-11-01
7099,2023-11-01,2020-12-01
5581,2025-01-01,2020-04-01
3148,2021-04-01,2020-06-01
4744,2021-08-01,2021-08-01
5422,2023-04-01,2022-06-01
8081,2024-01-01,2021-12-01
3389,2020-11-01,2020-03-01
3450,2022-09-01,2020-04-01
